Intern ID,Skills_Text
intern_0514,"data analytics, deep learning, machine learning, mysql, postgresql, python, statistical modeling, deep learning medium, machine learning medium, python medium"
intern_0515,"c programming, machine learning, python, machine learning low, python medium"
intern_0516,"data analytics, data structures, deep learning, ms-excel, machine learning, python, sql, deep learning medium, machine learning high, python high"
intern_0517,"algorithms, c programming, c++ programming, css, data analytics, data science, data structures, deep learning, javascript, ms-excel, machine learning, mathematics, natural language processing (nlp), python, sql, deep learning medium, machine learning medium, nlp medium, python high"
intern_0518,"artificial intelligence, java, machine learning, machine learning medium"
intern_0519,
intern_0520,"c programming, data science, deep learning, flutter, java, machine learning, natural language processing (nlp), python, sql, deep learning medium, machine learning medium, nlp low, python medium"
intern_0521,"english proficiency (spoken), german proficiency (spoken), sketching"
intern_0522,"c++ programming, data analytics, data science, deep learning, ms-excel, machine learning, mysql, python, deep learning medium, machine learning medium, python medium"
intern_0523,ms-excel
intern_0524,"c++ programming, computer vision, data structures, database management system (dbms), deep learning, machine learning, mathematics, natural language processing (nlp), python, sql, deep learning high, machine learning high, nlp medium, python high"
intern_0525,"c programming, c++ programming, english proficiency (spoken), english proficiency (written), html, mysql, python, python medium"
intern_0526,"c programming, c++ programming, css, english proficiency (spoken), html, internet of things (iot), java, javascript, linux, ms-excel, ms-powerpoint, machine learning, python, sql, machine learning medium, python medium"
intern_0527,"data analytics, data science, deep learning, ms-excel, machine learning, python, r programming, sql, deep learning low, machine learning low, python medium"
intern_0528,"business analysis, data analytics, data science"
intern_0529,"algorithms, css, content writing, copywriting, deep learning, english proficiency (spoken), english proficiency (written), html, javascript, ms-word, machine learning, mysql, python, social media marketing, wordpress, deep learning medium, machine learning medium, python medium"
intern_0530,"adobe photoshop, data analytics, html, ms-excel, ms-office, machine learning, photography, python, statistical modeling, tableau, machine learning medium, python low"
intern_0531,"data analytics, data science, data structures, deep learning, machine learning, mysql, natural language processing (nlp), python, sql, deep learning low, machine learning medium, nlp medium, python medium"
intern_0532,
intern_0533,"creative writing, english proficiency (written), sql, social media marketing, python high"
intern_0534,"adobe photoshop, digital advertising, photography, video editing, video making"
intern_0535,"c programming, c++ programming, css, data science, html, java, machine learning, mysql, python, ui & ux design, machine learning low, python medium"
intern_0536,"english proficiency (spoken), english proficiency (written), ms-excel, mathematics, postgresql, python, spss, python medium"
intern_0537,"c programming, html, linux, machine learning, python, verilog, machine learning low, python medium"
intern_0538,"c programming, c#.net, c++ programming, english proficiency (written), java, python, social media marketing, python medium"
intern_0539,"c++ programming, css, canva, creative writing, data analytics, english proficiency (spoken), english proficiency (written), figma, financial literacy, html, machine learning, python, research and analytics, sql, search engine optimization (seo), stock trading, tableau, virtualization, machine learning low, python medium"
intern_0540,"assamese proficiency (spoken), assamese proficiency (written), bengali proficiency (spoken), bengali proficiency (written), data analytics, database management system (dbms), english proficiency (spoken), english proficiency (written), google suite (g suite), guitar, hindi proficiency (spoken), hindi proficiency (written), linear programming, ms-excel, ms-office, ms-word, machine learning, mathematics, power bi, python, r programming, sql, statistics, tableau, machine learning low, python low"
